Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
389,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,1,0,0,0,28,0,113212,1,0
396,0,0,0,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,0,0,0,0,28,0,113212,1,0
410,0,0,0,0,0,1.33,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,28,0,113212,1,0
417,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,28,0,113212,1,0
420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,28,0,113212,1,0
423,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,28,0,113212,1,0
429,0,0,0,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,0,0,0,0,28,0,113212,1,0
436,0,0,0,0,0,1.38,1.57,2.02,2.18,2.67,0,1,0,0,0,0,0,28,0,113212,1,0
443,0,0,0,0,0,1.47,1.77,2.02,2.18,2.64,0,0,0,0,0,0,0,28,0,113212,1,0
450,0,0,0,0,0,1.47,1.57,2.02,2.21,2.7,0,0,0,0,0,0,0,28,0,113212,1,0
463,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,0,0,28,0,113212,1,0
464,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,28,0,113212,1,0
471,0,0,0,0,0,1.39,1.36,2.02,2.21,2.7,0,0,0,0,0,0,0,28,0,113212,1,0
478,0,0,0,0,0,1.26,1.88,1.99,2.21,2.7,0,0,0,0,0,0,0,28,0,113212,1,0
485,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,1,1,0,0,0,0,0,28,0,113212,1,0
492,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,28,0,113212,1,0
497,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,0,0,0,0,0,0,0,28,0,113212,1,0
504,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0,0,0,28,0,113212,1,0
518,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,0,0,28,0,113212,1,0
530,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,28,0,113212,1,0
537,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,1,0,0,0,0,0,28,0,113212,1,0
544,0,0,0,0,0,1.46,1.56,2.05,2.26,2.59,0,0,0,0,0,0,0,28,0,113212,1,0
552,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,28,0,113212,1,0
569,0,0,0,0,0,1.48,1.89,2.07,2.26,2.6,0,0,0,0,0,0,0,28,0,113212,1,0
570,0,0,0,0,0,1.48,1.89,2.07,2.26,2.6,0,0,0,0,0,0,0,28,0,113212,1,0
584,0,0,0,0,0,1.5,1.57,2.01,2.24,2.73,1,0,0,1,0,0,0,28,0,113212,1,0
591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,0,0,28,0,113212,1,0
598,0,0,0,0,0,1.5,1.83,2.06,2.24,2.59,0,0,0,0,0,0,0,28,0,113212,1,0
605,0,0,0,0,0,1.41,1.83,2.06,2.24,2.79,0,0,0,0,0,0,0,28,0,113212,1,0
619,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,0,0,28,0,113212,1,0
631,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,0,0,28,0,113212,1,0
638,0,0,0,0,0,1.47,1.56,2.0,2.24,2.79,1,0,0,0,0,0,0,28,0,113212,1,0
649,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,28,0,113212,1,0
663,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,1,1,0,0,0,0,0,28,0,113212,1,0
664,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,0,0,0,0,0,0,0,28,0,113212,1,0
671,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0,0,0,28,0,113212,1,0
679,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,0,0,28,0,113212,1,0
684,1,2,3,0,0,1.42,1.85,2.06,2.24,2.77,0,0,0,0,0,0,0,28,0,113212,1,0
693,1,2,1,2,1,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,0,0,28,0,113212,1,0
694,1,2,2,2,1,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,0,0,28,0,113212,1,0
705,1,2,1,2,1,1.49,1.87,1.99,2.24,2.79,0,0,0,0,0,0,0,28,0,113212,1,0
720,1,2,1,2,1,1.5,1.8,2.14,2.24,2.79,0,0,0,0,0,0,0,28,0,113212,1,0
721,1,2,3,2,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,28,0,113212,1,0
724,0,0,0,2,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,28,0,113212,1,0
2,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
19,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
36,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,37,1,119602,0,0
39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,0,0,37,1,119602,0,0
48,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,0,0,0,0,0,37,1,119602,0,0
55,1,5,1,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,0,0,0,37,1,119602,0,0
63,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,37,1,119602,0,0
75,0,0,0,0,0,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0,0,0,37,1,119602,0,0
93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0,0,0,37,1,119602,0,0
105,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,37,1,119602,0,0
106,0,0,0,0,0,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,0,0,37,1,119602,0,0
115,0,0,0,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,0,0,37,1,119602,0,0
122,0,0,0,0,0,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,0,0,37,1,119602,0,0
125,0,0,0,0,0,1.39,1.84,1.93,2.16,2.67,1,0,0,0,0,0,0,37,1,119602,0,0
130,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,0,37,1,119602,0,0
141,0,0,0,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,0,0,37,1,119602,0,0
148,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,0,0,37,1,119602,0,0
162,1,5,1,0,0,1.39,1.9,1.94,2.16,2.49,1,0,0,0,0,0,0,37,1,119602,0,0
175,1,5,1,5,1,1.48,1.5,1.97,2.16,2.49,0,1,0,0,0,0,0,37,1,119602,0,0
181,0,0,0,5,1,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,0,0,37,1,119602,0,0
184,1,5,1,0,0,1.46,1.88,1.97,1.76,2.45,0,0,0,0,0,0,0,37,1,119602,0,0
194,1,5,2,5,1,1.35,1.56,1.99,2.16,2.49,0,1,0,0,0,0,0,37,1,119602,0,0
202,0,0,0,5,1,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
208,0,0,0,0,0,1.49,1.78,1.99,1.97,2.66,0,0,0,1,0,0,0,37,1,119602,0,0
211,1,5,1,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0,0,0,37,1,119602,0,0
216,0,0,0,5,1,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,0,0,37,1,119602,0,0
223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,37,1,119602,0,0
235,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,0,0,37,1,119602,0,0
247,0,0,0,0,0,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
254,0,0,0,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,0,0,37,1,119602,0,0
261,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,37,1,119602,0,0
265,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,37,1,119602,0,0
273,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,0,0,37,1,119602,0,0
295,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,0,0,37,1,119602,0,0
306,0,0,0,0,0,1.34,1.89,1.97,2.03,2.7,1,0,0,1,0,0,0,37,1,119602,0,0
313,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,0,0,37,1,119602,0,0
330,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,0,0,37,1,119602,0,0
339,0,0,0,0,0,1.4,1.89,2.02,2.21,2.59,0,1,0,0,0,0,0,37,1,119602,0,0
346,0,0,0,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,0,0,37,1,119602,0,0
353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0,0,0,37,1,119602,0,0
370,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,0,0,0,0,0,0,37,1,119602,0,0
377,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,37,1,119602,0,0
386,0,0,0,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,37,1,119602,0,0
393,0,0,0,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,0,0,37,1,119602,0,0
400,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,37,1,119602,0,0
407,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,0,0,37,1,119602,0,0
413,1,5,1,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
416,0,0,0,5,1,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,0,37,1,119602,0,0
425,1,2,1,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,0,0,37,1,119602,0,0
433,1,5,1,2,1,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,0,0,37,1,119602,0,0
440,0,0,0,5,1,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,0,0,37,1,119602,0,0
446,0,0,0,0,0,1.47,1.89,2.02,2.21,2.64,0,0,0,0,0,0,0,37,1,119602,0,0
454,0,0,0,0,0,1.48,1.69,2.02,2.21,2.7,0,0,0,0,0,0,0,37,1,119602,0,0
468,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,0,0,37,1,119602,0,0
475,0,0,0,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,0,0,37,1,119602,0,0
482,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,0,0,37,1,119602,0,0
489,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,37,1,119602,0,0
508,0,0,0,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,0,0,37,1,119602,0,0
515,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,1,0,0,37,1,119602,0,0
522,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,37,1,119602,0,0
534,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0,0,0,37,1,119602,0,0
541,0,0,0,0,0,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0,0,0,37,1,119602,0,0
556,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,0,0,37,1,119602,0,0
567,0,0,0,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,0,0,37,1,119602,0,0
588,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,1,0,0,0,37,1,119602,0,0
593,0,0,0,0,0,1.42,1.85,2.06,2.19,2.58,0,1,0,0,0,0,0,37,1,119602,0,0
598,0,0,0,0,0,1.5,1.83,2.06,2.24,2.59,0,0,0,0,0,0,0,37,1,119602,0,0
609,0,0,0,0,0,1.26,1.89,2.06,2.24,2.72,0,0,0,0,0,0,0,37,1,119602,0,0
624,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,0,0,37,1,119602,0,0
628,0,0,0,0,0,1.25,1.89,2.06,2.24,2.79,1,0,1,0,0,0,0,37,1,119602,0,0
632,1,5,2,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,0,0,37,1,119602,0,0
642,0,0,0,5,1,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,0,0,37,1,119602,0,0
654,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,0,0,37,1,119602,0,0
658,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0,0,0,37,1,119602,0,0
668,0,0,0,0,0,1.41,1.86,2.06,2.24,2.76,0,0,0,0,0,0,0,37,1,119602,0,0
671,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0,0,0,37,1,119602,0,0
678,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,0,0,37,1,119602,0,0
688,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,0,0,37,1,119602,0,0
701,0,0,0,0,0,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,0,0,37,1,119602,0,0
708,0,0,0,0,0,1.37,1.84,2.06,2.24,2.8,0,0,0,0,0,0,0,37,1,119602,0,0
715,0,0,0,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,0,0,37,1,119602,0,0
722,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,37,1,119602,0,0
724,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,37,1,119602,0,0
725,1,5,1,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,37,1,119602,0,0
7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
13,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
20,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,0,0,49,1,121466,1,2
47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,0,0,49,1,121466,1,2
51,1,5,1,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,0,0,49,1,121466,1,2
57,1,5,1,5,1,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0,0,0,49,1,121466,1,2
63,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
68,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
72,0,0,0,0,0,1.39,1.89,1.91,2.12,2.54,0,1,0,0,0,0,0,49,1,121466,1,2
79,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,0,0,49,1,121466,1,2
86,0,0,0,0,0,1.39,1.9,1.95,2.12,2.49,0,0,0,0,0,0,0,49,1,121466,1,2
93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0,0,0,49,1,121466,1,2
100,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,49,1,121466,1,2
102,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,49,1,121466,1,2
105,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,49,1,121466,1,2
112,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,1,0,0,0,0,0,49,1,121466,1,2
118,0,0,0,0,0,1.43,1.31,1.99,2.16,2.67,0,1,0,0,0,0,0,49,1,121466,1,2
126,0,0,0,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,0,0,49,1,121466,1,2
132,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,0,49,1,121466,1,2
138,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0,0,0,49,1,121466,1,2
145,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,0,0,0,0,0,0,0,49,1,121466,1,2
155,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,49,1,121466,1,2
159,1,5,2,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,49,1,121466,1,2
169,0,0,0,5,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,0,0,49,1,121466,1,2
178,1,5,3,0,0,1.48,1.5,1.99,2.16,2.49,0,0,0,1,1,0,0,49,1,121466,1,2
186,0,0,0,5,1,1.32,1.88,1.97,1.89,2.45,0,0,0,0,0,0,0,49,1,121466,1,2
192,0,0,0,0,0,1.35,1.88,1.99,2.16,2.19,0,1,0,0,0,0,0,49,1,121466,1,2
198,0,0,0,0,0,1.35,1.56,1.99,2.16,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
199,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
206,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0,0,0,49,1,121466,1,2
213,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
220,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,1,0,1,0,0,0,49,1,121466,1,2
226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,49,1,121466,1,2
228,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,49,1,121466,1,2
232,0,0,0,0,0,1.41,1.52,1.95,1.97,2.67,1,0,0,0,0,0,0,49,1,121466,1,2
240,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
242,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
243,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
249,1,5,1,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,0,0,49,1,121466,1,2
251,0,0,0,5,1,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,0,0,49,1,121466,1,2
270,0,0,0,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,0,0,49,1,121466,1,2
277,0,0,0,0,0,1.4,1.89,2.0,2.16,2.64,0,0,0,0,0,0,0,49,1,121466,1,2
284,0,0,0,0,0,1.37,1.89,2.0,2.14,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
291,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
303,0,0,0,0,0,1.46,1.77,1.97,2.18,2.68,0,0,0,0,0,0,0,49,1,121466,1,2
310,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,0,0,49,1,121466,1,2
318,0,0,0,0,0,1.47,1.49,2.01,2.21,2.7,1,1,0,0,0,0,0,49,1,121466,1,2
324,1,5,2,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,0,0,49,1,121466,1,2
329,0,0,0,5,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,0,0,49,1,121466,1,2
331,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,0,0,49,1,121466,1,2
336,0,0,0,0,0,1.47,1.89,2.02,1.9,2.69,0,0,0,0,0,0,0,49,1,121466,1,2
343,0,0,0,0,0,1.4,1.89,1.97,2.02,2.6,0,0,0,0,0,0,0,49,1,121466,1,2
352,1,5,1,0,0,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,0,0,49,1,121466,1,2
357,0,0,0,5,1,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,0,0,49,1,121466,1,2
364,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,0,0,49,1,121466,1,2
374,0,0,0,0,0,1.21,1.87,2.02,2.21,2.69,1,0,0,0,0,0,0,49,1,121466,1,2
377,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,49,1,121466,1,2
378,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,49,1,121466,1,2
384,1,5,1,0,0,1.23,1.87,2.02,2.21,2.71,0,0,0,0,0,0,0,49,1,121466,1,2
390,0,0,0,5,1,1.49,1.89,2.02,2.21,2.71,0,0,0,1,0,0,0,49,1,121466,1,2
399,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,49,1,121466,1,2
404,0,0,0,0,0,1.33,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,49,1,121466,1,2
411,0,0,0,0,0,1.33,1.89,2.02,2.21,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
418,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,49,1,121466,1,2
430,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,0,0,0,0,49,1,121466,1,2
437,0,0,0,0,0,1.44,1.57,2.02,2.18,2.71,0,0,0,0,0,0,0,49,1,121466,1,2
448,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,49,1,121466,1,2
451,0,0,0,0,0,1.47,1.77,2.02,2.21,2.7,0,0,0,0,0,0,0,49,1,121466,1,2
458,0,0,0,0,0,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0,0,0,49,1,121466,1,2
466,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,49,1,121466,1,2
472,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0,0,0,49,1,121466,1,2
479,0,0,0,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0,0,0,49,1,121466,1,2
486,0,0,0,0,0,1.39,1.88,2.01,2.21,2.58,1,0,0,0,0,0,0,49,1,121466,1,2
504,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0,0,0,49,1,121466,1,2
505,1,5,2,0,0,1.21,1.89,2.07,2.21,2.49,0,0,0,0,0,0,0,49,1,121466,1,2
512,0,0,0,5,1,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,0,0,49,1,121466,1,2
519,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,0,0,49,1,121466,1,2
525,1,5,2,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,49,1,121466,1,2
531,0,0,0,5,1,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,0,0,49,1,121466,1,2
543,1,5,2,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0,0,0,49,1,121466,1,2
545,0,0,0,5,1,1.46,1.56,2.05,2.26,2.61,1,0,0,0,0,0,0,49,1,121466,1,2
550,1,5,1,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,49,1,121466,1,2
553,0,0,0,5,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,49,1,121466,1,2
559,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,0,0,49,1,121466,1,2
564,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0,0,0,49,1,121466,1,2
571,0,0,0,0,0,1.5,1.89,2.01,2.26,2.64,0,0,0,0,0,0,0,49,1,121466,1,2
578,0,0,0,0,0,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0,0,0,49,1,121466,1,2
587,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,0,0,0,0,49,1,121466,1,2
591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,0,0,49,1,121466,1,2
599,0,0,0,0,0,1.39,1.83,2.06,2.24,2.77,0,0,0,0,0,0,0,49,1,121466,1,2
605,0,0,0,0,0,1.41,1.83,2.06,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
613,0,0,0,0,0,1.42,1.89,2.06,2.24,2.75,0,1,0,0,0,0,0,49,1,121466,1,2
625,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
632,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,0,0,49,1,121466,1,2
640,1,5,2,0,0,1.48,1.56,2.0,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
644,0,0,0,5,1,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,0,0,49,1,121466,1,2
646,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
651,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
658,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
665,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,0,0,0,0,0,0,0,49,1,121466,1,2
672,0,0,0,0,0,1.42,1.86,2.06,2.24,2.76,0,0,0,0,0,0,0,49,1,121466,1,2
675,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,0,0,49,1,121466,1,2
685,0,0,0,0,0,1.42,1.87,2.06,2.24,2.77,0,0,0,0,0,0,0,49,1,121466,1,2
691,0,0,0,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,0,0,49,1,121466,1,2
698,0,0,0,0,0,1.42,1.51,1.97,2.24,2.77,0,0,0,0,0,0,0,49,1,121466,1,2
705,0,0,0,0,0,1.49,1.87,1.99,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
713,0,0,0,0,0,1.51,1.84,2.06,2.24,2.8,0,0,0,0,0,0,0,49,1,121466,1,2
719,0,0,0,0,0,1.5,1.8,2.14,2.24,2.79,0,0,0,0,0,0,0,49,1,121466,1,2
729,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,49,1,121466,1,2
11,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,39,1,112347,1,2
18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,39,1,112347,1,2
25,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,0,0,39,1,112347,1,2
